"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"0343b7ad5e0fb1ba","Stop editing the List of Regular Show episodes page. Regular Show is on Season 2 and it was confirmed by Benton Connor who works on the show. If you edit it one more time you will be banned.",0,0,0,0,0,0
"0343c2282ed74811","Abuse of your admin powers 

Being discriminatory at all is unnaceptable",0,0,0,0,0,0
"0344a7f7b2fc99b0","REDIRECT Talk:Dr. Johnny Wildside",0,0,0,0,0,0
"03450898c7672e27","What is the reason not to present him this way, regardless of whether the JSE journal is less than Nature or Cell? Obviously nobody is perfect.  There is nothing wrong with just presenting him the way he is.  Have we got similar sources that rebut his review?  Or maybe a Quackwatch response?",0,0,0,0,0,0
"03451d4a91b4b1f8","""Alright. But personally it shouldnt realy be there since like i said it wasnt a material loss such as a jet and it wasnt in Libya or because of enemy action. Perhaps it could be mentioned else where in the article but not in the """"casaulties"""" box since that implies war casulties.  

""",0,0,0,0,0,0
"0345de62391d2e89","I have reverted the article to the older version with  references.",0,0,0,0,0,0
"0346a65e3a0a3819","Hi a, Bhadaniji is a magniloquocent personage. He will remember your service and mention you thankfully in his magnimum oppositus to be published soon.",0,0,0,0,0,0
"03473052913c3cd0","It's spelt 'colour'. 84.203.232.66",0,0,0,0,0,0
"0347bc2f65cea05f","Also, any ideas on how to fix the problem here without screwing up the layout completely?",0,0,0,0,0,0
"0347fdc4a8164fc3","05 /
8: – 08:17, 12 August",0,0,0,0,0,0
"034964c3cb74fcc5","Thanks and Palpatine

Thanks for copyediting the Padmé Amidala article. I appreciate your assistance.

Let me know when you're ready for me to copy the Palpatine revision over to the article space. I'm not in a hurry or anything. Things look a little hectic for you right now, and this isn't a move I want to make without back up.",0,0,0,0,0,0
"0349653f81b942ba","What a joker you are. European parliament has no power to do anything. It is non binding because it is not serious and silly reports like that are not meant to be serious. what is more important is that we ruled your ancestors for centuries and trying to put negative images of turks in the turkey page is not going to change that. This is not a place for you to get your 'revenge'. Go and edit the golden dawn wikipedia because your ideas will only be welcome there.",1,0,0,0,0,0
"0349836183ebeb2b",""", which originally appeared in the London Independent on August 13, 2002, is, I think, excellent in both sensitively disputing the official account of Flight 93 and highlighting the US media's reluctance to do so. I am unaware if the titular questions have been answered in the past three years, or whether the journalist's sources have since been discredited; Cberlet, as you seem confident that they have been, do please provide proof!  
Please note though, my point is NOT that this article should be rewritten to claim that the flight was shot down, or even that the possibility should be mentioned; simply that inserting """"The 9/11 commission determined that"""" would make this article more objective in places. Does anyone think these words word make it objectionable???""",0,0,0,0,0,0
"0349ac61d7b497e3","""

Alexi, don't tweak things. You are not making sense. On one had you state that you are notable because a champion, on the other you say that you are notable, but you are not that notable. FPS stated that I am right. If we agree that he was notable in 1989, then I go ahead and put my lead as follows. If you disagree, bring the version here in the talk page.

Pyrros Dimas (,  born in October 13, 1971) is a retired professional weightlifter. He is considered as one of the greatest weightlifters of all times having been three times Olympic champion and three times World Champion. Dimas was born in Albania  and competed first for the Albanian team, however he is of Greek ethnicity and received his major sports results under the Greek flag after he emigrated to Greece in 1992. 

References

 Let's talk  """,0,0,0,0,0,0
"0349af3c0c3d960c","Legally, there are no rules which state any geographical or political requirements which a state has to meet in order to join the Schengen area (there are such criteria for joining the EU, but this is a different matter). The only possibility to join the Schengen zone would be to enter into a treaty with the EU, which includes a clause that Schengen-related EU law would be applicable in the associated non-EU state. The associated state would only have the right to be consulted. Thus, the U.S. would have to accept each and every majority (!) decision taken in Brussels whether citizens of this or that country would need a visa for entry into the area or not. And the U.S. would have to accept that every third-country national holding a residence title of a Schengen state could enter the U.S. without even being checked. To BIL: Guadeloupe and French Guiana are not inside the Schengen area because this would e.g. require France to equip the complete rain forest border between French Guiana and Suriname, Brasil etc. with high-tech infrared sensors which would detect every monkey which is crossing the border - just in order to avoid ID checks on flights between there and Europe. I can understand why they do not invest any money into this.",0,0,0,0,0,0
"0349f1678a6d4c11","""== OldLady Productions ==

History 

OldLady Productions was created in 2007, by their first 2 actors Ryan and Marco. They created OldLady Productions after their first video """" Soccer Battle 2 """".
OldLady Productions then went up to a cast of 5 people. About a year later OldLady Productions fired to of their members ( Daniel and Steven ) and got to new actors ( Marino and Gianni ).
Their most viewed video on youtube was their """" Camp Rock Parody """" video with over 125 000 views after 3 months that it was uploaded. This was a big break for them because 
they never imagined getting anywhere close to that amount of views. Although in reality it is not that many views, for a new video company it was fantastic.

Videos 

We do not know that exact amount of videos that OldLady Productions has due to the fast that they are still under construction. Here are a list of videos we are sure they have released 

- Soccer Battle 2
- Play by the Rules
- American Idiot
- The Prisoner
- Hero Movie
- THE FIGHT OF A LIFETIME ! ! ! ! !
- Ryan V.S Marco
- Nothing
- Fashion Show 08
- Ryan V.S Marco ( part 2 )
- Effects of Bullying
- What happens when you don't play fair !
- The Amazing Jog of 2008
- Detective Movie
- Camp Rock
- How to be a bro !
- Music Battle 2008
- Never Back Down ( training video ) * Parody *
- Chriss Angel
- James Bond

These movies were done for amusement purposes, before OldLady Productions commenced their actual company videos. OldLady productions is planning to create and unveil new and improved movies, starting with * Soccer Battle 3 * You may only be able to see all these videos on the official OldLady productions website. Most of these videos will not be on youtube because they are starting their big outbreak with Soccer Battle 3.

Bonus Videos 

OldLady Productions has also made some bonus videos. Some just being announcement and others behind the scenes. Here is a short list of those videos 

- Soccer Battle 3 ( Production Progress ) = trailer
- OldLady Productions Intro Video = behind the scenes
- Friends Theme Song = theme song with olp clips
- OldLady Productions Announcement = olp news

Newest Videos 

These are going to be OldLady Productions's new and improved videos. Here is a list of videos that are know to be released so far 

- Soccer Battle 3 = should be releases by the end of october - beginning of november.

These are the only vidoes OldLady Productions has mentioned of being released so far.

OldLady Productions Crew 

These are all the people involved in OldLady Productions 

Ryan Gugliotti = Actor/Editor
Marco Martino = Actor
Marino Marinakis = Actor
Luciano Vigliotti = Actor
Gianni Delli Colli = Actor
Anthony Lariccia = Technical Producer

Other Crew Members 

- Daniel Amato = GOT FIRED
- Steven Nero = GOT FIRED

These are all the people involved with OldLady Productions.""",0,0,0,0,0,0
"034a28e649c2a623","""

 July 2009 

 flash; """,0,0,0,0,0,0
"034bb4bc1b734bf7","I am not going to publish my IP on this talk page. I suppose I can log out, go to my IP talk page and put the autoblock template there, but it will appear in the Recent Changes list and could still be traced to me. I think I can wait the 4 hours. I don't know why I would be blocked for 24 hours and my IP autoblocked for 28 hours. Perhaps  needs to be contacted and informed that in the future he should set the IP autoblock for the same time period as the block. Thank you.",0,0,0,0,0,0
"034beefa865b5381","i have a dick, its bigger than yours! hahaha",1,1,1,0,0,0
"034c4ab33e0c6d93","But she is notable, as symbol and subject of book about her - it was translated in a number of languages... She is the same case as Arthur. All cardinal is unknown - and opinions, statements and controversies create overwhelming majority of articles. So again: do you plan move King Arthur to King Arthur controversy? o)",0,0,0,0,0,0
"034cf319ae8fab24","watch out for user:xeno hell bite your dick off!!!!",1,0,1,0,0,0
"034d56a742f647af","Well done, Wikipedia - from Molly (in Arbroath, Scotland)
Dear Wikipedia,

I am glad that you have included a section for opposition forums to the GMC to appear on your website. I had earlier thought of stopping my donations to Wikipedia over your failure to acknowledge the Abolish the GMC group - but will now continue to support your cause because I am now satisfied that your inclusion of them now shows you to be fair.

My neigbour lost her only child because of the incompetence of one of the current bosses of the General Medical Council , but the GMC covered up the case - so we couldnt get justice.

So please permanently protect the GMC opposition page from further attack by unscrupulous GMC agents  - as I have just had to re-paste it in honour of the poor wee child who was murdered by the wicked GMC boss.

Please do this in memory of him.

Thank you- 

My name is Molly from Arbroath, Scotland.",0,0,0,0,0,0
"034dc5844d5f446b","final unblock request",0,0,0,0,0,0
"034f7ba2351c5a38","""

 Hello 

Hi Blu Aardvark, glad to see you did not permanently leave Wikipedia.  I was wondering why my Template:Current event template redirect wasn't working, couldn't see the obvious! )  — (talk) 2006-01-15 13:36Z

 Thanks 

Thanks for taking note of The Arcata Eye and Plazoid pages. 

Happy Birthday!

 Have a great day )   (talk) 

Admin Fighter
That was really funny, gave me a good chuckle. You should have just crossed it out and left it in.  (Talk) 

 """"Removing religious and political categories. Recent attempt at vote stacking leaves a bad taste in my mouth."""" 

Were you referring to this: Wikipedia:Administrators' noticeboard/Incidents#Catholic Alliance of Wikipedia-like vote stacking?  (Α⇔Ω ¦ ⇒✉) 

No. I was referring to a Wikipedia email I recieved earlier today, sent by  now.  

 policy proposal 

Hi, you recently commented on bible-verse articles, and may therefore be interested in commenting about a proposed policy covering roughly 50 specific verses:

Wikipedia:Centralized discussion/Verses of 1 Kings 4 and 5

 

 Ubuntu Logo 

Blu,

I noticed you changed the logo for the Ubuntu Linux User Box.  Why?  The usage policy on Ubuntu's offical site clearly allows for such use. Besides, the logo is just that, a low-resolution image of a logo, which is allowed under fair use.  I am aware that some discussion has been going around about """"fair use"""" images in user boxes. If you changed the logo to Tux because I labeled it as a fair use image and not with some other licensing information, I'm sure I can find an appropriate image copyright tag.  
At the time I had changed it, several ongoing discussions had indicated that copyrighted images and logos available under fair use were not to be used in userspace, per Wikipedia policy. The Ubuntu trademark policy may allow it, but Wikipedia policy (per WP:FU is to limit images that are not available for commercial use - which the Ubuntu trademark policy explicity disallows.  | (talk) | (contribs)  The preceding text was copied from User talk:Jcarroll

WP:NPA

Please review and adhere to WP:NPA, WP:CIV, and WP:WQT. Please re(?)-familliarize yourself with Wikipedia policy. Thanks in advance.  
I am fully aware of the above policies, thank you. I do not feel that it can be considered a personal attack, or incivil, to call a troll a troll. I'm sorry if you don't agree with me in that - but that does not mean that my statement is a violation of any of the above policies.  | (talk) | (contribs) 
It is a violation, and you must refrain from it. WP:NPA is non-negotiable.  
Funny. Nobody considers it a violation of WP:NPA to call User:Willy on Wheels a vandal. Nobody con",0,0,0,0,0,0
"0350c82d1f207e0e","Bleh. I'm all out of ideas. Is there really something wrong with the server or what? The damn thing won't work for me, either Helvetica_font_new.svg (my upload of Segoe UI was actually a PNG to begin with...)",0,0,1,0,0,0
"0351193e487aa72f","""

 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.   talk  """,0,0,0,0,0,0
"03513414863c8c92","Will you be archiving NWS and SPC maps from today and tomorrow to include on the page? Do you think it would be a good idea? ~",0,0,0,0,0,0
"03516d7b4b7ff4e6","NPOV tag 
An anonymous user removed the NPOV tag yesterday without any comment. I don't think the article is quite ready for that yet, because its problems are not really resolved. It retains a poison pen hangover from what seemed to be edits from anonymous users with an agenda, and we ended up with some odd compromises like a Miranda Devine mention in the first paragraph (she's really not important enough IMHO), dodgy sources like Cnsnews.com, continued overemphasis of race, etc. Others may not agree, but let's see.",0,0,0,0,0,0
"0351b4ab02220392","I have added some introductory material that I believe clarifies some issues. Disorders of attachment are not like chickenpox they my occur in many forms and may even amount to normal variations and this point should be included in the article.",0,0,0,0,0,0
"03524686ee6c5f17","Dhoni is a rajput 

Media:Example.ogg

Dhoni is s arajput
Check this link
http://my.opera.com/AaryanRajput/blog/.",0,0,0,0,0,0
"03527506fc5edf1e","I know what you're guilty of, though.  I've seen you up the page, threatening Jazz with outing, and threatening me too.  How come all Willie's friends are cyber-thugs?",0,0,0,0,0,0
"0353c822ffd2cb52","reliable source....your reference DOESNT EVEN EXIST. (  )",0,0,0,0,0,0
"0353e91b974e8348","| decline=Removing the threat from this page is not sufficient. Unblock will not be considered until you have unambiguously retracted the threat of legal action. This point is not open to debate.",0,0,0,0,0,0
"03545107ce7f46cf","""

Also the last part of the last scentinence """"do things"""" is not really that descriptive of what is happening""",0,0,0,0,0,0
"0355340e1d4c1e33","""
re this, it looks like Ultrabias/DY71. ^_^  """,0,0,0,0,0,0
"0355b53bd9f56e69","OPEN THE OLD PAGE AGAIN 

My name is Irene Tandry. I don't care about your contribution, but I hate you blocking my account in Wikipedia so that I didn't get second chance to fix the page I made. I ask you, can you open See Me (novel) into the new page so I describe that page in my own words?",0,0,0,0,0,0
"0355b79cb7deea97","is a common prostitute, a sock-puppet. I've done lots of edits, perhaps 3000, but the EB1911 project is now gone so it's only about 2000 edits. I can become foul-mouthed.  is your basic sock-puppet mouth-pervert pervert. C'est moi, FourthAve.",1,0,0,0,1,0
"035737d691448f60","Duly noted.  Advice well taken, and I'll try to do the same for seemingly sarcasting remarks I find in the future! Happy editing! -",0,0,0,0,0,0
"0357407f560ce946","does fall under wikipedias NOR policy",0,0,0,0,0,0
"0357e9f61a0f2e14","""

 Homosexuality 

Hi everyone, I would like to come out and admit my homosexuality.  Cheers! ☿/talk """,0,0,0,0,0,0
"03585d8dd27a3653","Please do not delete
Hi, I am animeking237, please do not delete my entries. If you need to contact me, animeking237@aol.com or animeking237 on yim or aim!",0,0,0,0,0,0
"0359869a363d0a94","Shai Hulud 

All Shai Hulud albums: see Shai Hulud discography.

Vocalists:

1997: A Profound Hatred of Man (Chad Gilbert)
1997: Hearts Once Nourished with Hope and Compassion (Chad Gilbert)
1998: The Fall of Every Man (Chad Gilbert)
1999: A Whole New Level of Sickness (Geert van der Velde)
2000: Crush 'Em All Vol. 1 (Geert van der Velde)
2003: That Within Blood Ill-Tempered (Geert van der Velde)
2005: A Comprehensive Retrospective: Or How I Learned to Stop Worrying and Release Bad and Useless Recordings (Damien Moyal, Chad Gilbert)
2008: Misanthropy Pure (Matt Mazzali)",0,0,0,0,0,0
"03598b5d14ef4dba","We are trying to produce useful and informative and sourced articles.",0,0,0,0,0,0
"035ac097193cab0d","""
I am talking, you are reverting me because we must talk and you do not as I can see from this Wikipedia. Oui? """,0,0,0,0,0,0
"035b0411abf2d5e2","Ditto, we have tags as such. andother english sources sugest tehsame too.",0,0,0,0,0,0
"035bd3aeb4083093","Homosexual marriage is totally gay 
Well it is!  12.204.164.179",1,0,0,0,0,0
"035ca1eb03866802","""

 Name 

Microsoft lists the name as Groove Music in several sources, a name that has been repeated by several news sites:

 WinBeta
 WMPowerUser
 Gotta Be Mobile
 This is XBOX
 Inferse

Also note that the image used on all news sites (even the one that don't call it Groove Music) use the image that reads """"Welcome to Groove Music"""", so I suggest renaming the page.   """,0,0,0,0,0,0
"035cc7054efd4973","Franconians ==
Let me say it with Marlene Dietrich:

Where are all the Franconians gone?

I remember that there are not only Low Franconian dialects (related to Dutch), but Rhine Franconian dialects spoken in Hesse, Rhineland-Palatinate and Luxembourg e. g. and Main Franconian dialects spoken in northern Bavaria. Because it is not true, Bavarian Dialects are spoken in the Nuremberg area! 

==",0,0,0,0,0,0
"035f6f5d35663717","I have once accidentally edited someone else's talk page comment before as well. That time it did not result in a block.",0,0,0,0,0,0
"035f7387511a7402","Yes, I am a notorious stalker (of talk pages) ) You userfied an article for me back in April, and I guess your talk has been on my watchlist since then. Regards,",0,0,0,0,0,0
"0361ab734c4b2313","""
No. It does not. The infobox clearly says they are gone. But this discussion is old: Every now and then someone says """"if we write X, someone might assume Y"""". The consensus is: We can't hold ourselves responsible for what people wrongly assume out of their own volition. If we write X, someone might also assume W and Z too. We can further clarify in the article body but turning this infobox into a copy of the infobox on Internet Explore 11 article, or whatever comes last, surely isn't the way to go.

Still, if you are not convinced, you can proceed with WP:DR. Call WP:3O or something. Best regards,   """,0,0,0,0,0,0
"03624b38905d611f","Why I'm talking to you?",0,0,0,0,0,0
"0362add8c95bfc0b","""

 Silesians 

Andrew, I have not made any comments out of a desire to provoke you. I have been editing this article out of a desire to ensure it meets the standards and conventions of the English Wikipedia. I am sorry you had a negative experience with the German Wikipedia, but that is a separate project from this English project. Assuming good faith is a fundamental principle of the English Wikipedia; I advise you to give editors a chance instead of assuming the worst. I inquired about Silesian/Polish because Silesians are sometimes considered a separate ethnic group. I am not sure what you mean by """"reverting the article upside down""""; my editing has been done to ensure that its formatting and style is consistent with other biographical articles. As I do not anticipate being able to copy-edit the article further, I am removing it from my watchlist. Good luck with the article. Olessi  

Thanks for you comments, and in fact fruitful discussion. You are right that the work of a person is most important.
However, there are much present and past propaganda, which destroy the peace. If only some people would show objectivity and patience, as you did, it could be clear up. To mention nationality is however important, since exceptional individuals inspire new generation of a nation. (Unfortunately, nations or ethnic groups will still exist. I have to hope for peaceful coexistence of them, and fair competition. Seems to me that competition has to exit too – best if for fun only.)
I am conscious that English and German Wikipedias are separate projects, but you see, when I approach German Wiki, Dzierzon article the Polish relevant article was attacked by some German/Silesian/Polish guy. It cost me more then here on En Wiki to settle the Pl article well. So sorry if you did feel bad about my attitude, possibly I explained more my excitement.

With Silesian is in short like this: Originally, they were Slavic tribe, spoke Polish, as I mentioned. For some 300 to 500 hundred years there were under German governments. They had bad time as you possibly can imagine. Many of them married with German and were/are of course confused who they are. You know, the pressure on east of resilient nation and of course Polish-German conflicts continued. Finally in 1945 Poland returned and become new problem for some of the natives. Even those who honestly considered himself Polish Silesians at the end of war could be persecuted. There in Poland was complete disorder. Soviets and Communists arrived, most of them real simpletons any way. “National” government - just pro-soviet mafia, was mostly occupied with fight against democratic opposition. Polish borders were shifted. We lost some 20% of our area and millions of people from east territories moved to present west Poland. You can imagine that most of them were not intellectuals at all, some of them completely simple people. They spoke different Polish dialect also. On top of this in the post war, pro-soviet atmosphere criminals found good playground. Well, I do not know if you are familiar with criminal minds – unfortunately I am. This is like gangrene on fresh wound, literally. Thus many of the native Silesian could be robber in Poland, which they wanted so much. I believe that in such conditions many simpletons could use the opportunity accusing natives to be Germans.

Now, the present time, some of the falsely accused people remember the tragic experiences and want rehabilitation and apology – they could be absolutely right. However, there are many Germans who want their property back and some just using opportunity to stir in internal Polish affairs - despite the final border agreement between Poland and Germany signed on 14 November 1990 and governments effort to improve relations.
Finaly I have to say, I beleave that Polish are hospitable and very often naïve. Not many realize that politic need caution. Those who realize that have a hard time to wake up the naïves. Some procentage remember lectures of history, and objectively, too many Germans are toublemakers. I am also convinced there exists something like national character. You can have obviously you own opinion, let me have my own.
Returning to Silesians it is something close to squaring the circle . I wish the true Silesian all the best but I do not want Fith Column  on Polish terytory in addition.

Sorry if I used posibly ofencive """"reverting the article upside down"""" that was in the heat of the battle, wich I still have with Ge Wiki. They just arogantly do not answer if they do not like and refuse mediatior at any imaginative pretext. That sucks.

Sorry and thanks again. Feel free to contact me any time you need.
Best regards, 
Andrew 02:23, 9 December",0,0,0,0,0,0
"0362e12d6034faea","List of films considered the worst==",0,0,0,0,0,0
"03639566dc5f2f18","You're most welcome. Enjoy Wikipedia!",0,0,0,0,0,0
"03683bf10116e9cc","And as I pointed out, there is no incident to report.  You wasted their time and mine.",0,0,0,0,0,0
"03687823a14a8454","Fuck you people. The information of that can be found here []",1,1,1,0,1,0
"036adadd3826b75a","banging your head against a wall 

Hi, I see JayJG has been leaving messages on your page, with his false concern about the rules and supposed reasonableness.  In reality, JayJG is a rabid Zionist and is trying to purge Wikipedia of any negative information about Zionism, and is trying to paint Muslims in a bad light.  Along with many of his cohorts.

The problem is that JayJG is part of the Wikipedia cabal.  When there were elections, despite massive efforts to the contrary, a number of people got a higher vote percentage than JayJG - but Jimbo Wales put him on ArbCom anyhow.  Jimbo has shown his true colors as well.

These people control Wikipedia.  They are all together, and attacking you.  No one is coming to your aid.  This is because they control Wikipedia, with Jimbo at the center, and have more or less driven off everyone else.  You are banging your head against a wall here - any massacre by Zionists against Palestinians will be covered up, disorted, justified etc., anyone who attacks an Israeli soldier will be castigated here.

My suggestion is to direct your efforts to somewhere more creative, like a wiki encyclopedia that is not pro-Zionist and anti-Muslim like this one.  Or if you do continue here for a little bit, to spend less time.  It is better to waste 5 hours of time accomplishing nothing than 10.  Eventually you will give up here, everyone does.  You are fighting a losing battle.",0,0,0,0,0,0
"036b647db20517b8","I could care less about American Hefeweizen. Make a seperate article, this is about Hefe in general. I'd like to add Granville Island Breweries to the list, but lo and behold, it's a list of American brands, and GIB is Canadian. Go figure.
Jackmont, Oct 5, 06",0,0,0,0,0,0
"036cc50c344dd062","""
Cheers, I wondered if you were doing it when I saw you make some edits. I'll see what I can do.   """,0,0,0,0,0,0
"036e52c8ef8da3e8","""

 Re:happy Turkey Day!!!!! 

Thank you very much, and I wish you the same!  Porpoise """,0,0,0,0,0,0
"036e7a0cda983461","Not tactics. You create a page about a non-existant subsiduary, change all the links and then complain when things don't go your way. You created the chaos and then demand that others fix the problem that YOU created. You stuffed it - YOU fix it. Pretty simple in my book. Things were pretty good until you invented the BMW Motorrad subsiduary and changed everything. Now that it has been shown that you were wrong you blame everyone else for the chaos caused by your arrogance. Maybe returning things to how they were before you broke it would be a good idea. Oh! An apology would also be good!",0,0,0,0,0,0
"036f97f61b856d0c","Well we all know that the only way User:Twat can get off is by blocking other users! 8-))",0,0,0,0,0,0
"03707093b18455e4","To the writer of above paragraph. How mean and rude your statements are. Van Johnson was a wonderful actor. Eve was the love of his life and what you wrote above that he liked young men and teenage boys is lies. He was not gay. He was bisexual according to Eve and from other sources. Please do not disrespect actors on Wikipedia.",0,0,0,0,0,0
"037169aeab4fe93d","Service Branch 

As the table is currently designed, non-Army service branches are added as a note in the Grade column.  This looks a bit cludgy.  Would it be worth adding a separate service branch column instead?",0,0,0,0,0,0
"0371e048295a49e0","She has said that Madonna is a major influence.",0,0,0,0,0,0
"0372f0f1e267f9ea","To Father Tanner, thank you for bringing some sanity to this article.  After having read the latest version, I must say that it very well balanced...considering some of the horrible slanting that it experienced for a while there.  I would think that protecting the page is a good idea, even if it means my newly created account won't work, that is, if the tone remains such as it is presently.  

On Fish Campmore's blog, I have read through much of it.  Mostly, it is complete trash.  The rest of it shows very poor scholarship at best.  The threads on it during July were very shrill and completely out of line.  I would not like to see it linked for those very reasons.  CECFAN 30 August 2006",0,0,0,0,0,0
"03745d0f2ee0b21c","Is it still a stub?",0,0,0,0,0,0
"0374aa543ae864ff","""

Hi Umeboshi! Thanks, but I think I'm just going to let this topic go, as far as Wikipedia is concerned. It is too stressful to do battle with some of these characters, and I don't really know my way around the various political systems. If you are interested in re-posting and pursuing the topic, I think that would be great! I've got to release it. I had steam coming out of my ears last night! And at """"this advanced age"""" I've reached, that's not too good. Thanks again, and I hope you are having a very nice day today! Best wishes!""",0,0,0,0,0,0
"0375a278a38b52f3","""

 Rollback rights request 

Hello: I see you are listed as an admin. who is willing to consider and grant rollback rights. I would ask for that consideration at this time. I have 9,175 edits and have reviewer rights. I have written ten articles and helped two gain """"good article status"""". Please feel free to ask me any questions needed. Thank you for your time,   """,0,0,0,0,0,0
"0375fc92bebaab55","Current Events Story
Hi, I removed the story you posted on Cuurent Events for several reasons:
 The story didn't seem to belong on the date where you placed it. If the story was reported in a newspaper dated January 13th, it shouldn't be listed under the January 20th events.
 I know this may be an important story in Belize, but (as far as I can tell) only one newspaper is carrying it and there are no hits on Google News. It doesn't appear to be of global importance, which is usually what it takes to be included on Current Events.
 The summary was way too long. Two or three sentences is usually the maximum for a summary. If it wasn't for the first two points, I would have attempted to edit the summary instead of deleting. 

For now, I'm going to remove the story, but if you can find more sources, please feel free to include a short summary and link on the correct date.  18:44, 20 Jan 2005 (UTC)",0,0,0,0,0,0
"037629b6f574ae1f","Overrated 

Derek Jeter is overrated, i don't like him at all, he shouldn't be making 20 mill a year for having average seasons",0,0,0,0,0,0
"03766a4c4b985009","Er...he's me!  Please feel free to check out my user page",0,0,0,0,0,0
"03772988d6d91d2b","Hi Rick. Thanks for your message. I tried working on this but the current complexity of Template:Infobox City is too high for my brain to handle. I tried some transformations but failed. I can't fix it. For my taste, this is out of control.",0,0,0,0,0,0
"03795caeaa02b687","REDIRECT Talk:Coombe Junction Halt railway station",0,0,0,0,0,0
"0379e7fe575bdba8","""

 Ferrari 312T 

Sorry Spute. When I saw you hadn't touched the page for nearly an hour, I thought you'd finished editing. If I'd known you were still going, I wouldn't have """"butted in"""".  """,0,0,0,0,0,0
"037cf9d6a84df11a","""

 about your delete 

ok im talking to you as a wikipedian so please forget from this conflict and focused on the facts ok. the herut was never israeli minister therefor she can not be the major party ok. and about her policy i see you know hebrew so read this המפלגה אימצה קו שנחשב אז ימני קיצוני, ובין היתר תבעה את החזרה מההסכמה לתוכנית החלוקה. סיסמתה תאמה את קו אצ""""ל, """"שתי גדות לירדן, זו שלנו זו גם כן"""" http://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%97%D7%9D_%D7%91%D7%92%D7%99%D7%9F for god sake this is wikipedia is mean to bring people facts we should not enter this conflict here ok there is forums for that. i won't even argue with you about this conflict if you want you can be a member here https://www.facebook.com/JewishVoiceforPeace?fref=ts and write your opinion wiki is not the right place.""",0,0,0,0,0,0
"037d9ddfa05788d7","Fixed.  Thanks for catching that.",0,0,0,0,0,0
"037f3d36a361798d","Thanks again for both your help and your support.",0,0,0,0,0,0
"037f4ca77bf8a95b","REDIRECT Talk:Central Statistical Office (India)",0,0,0,0,0,0
"037f8fbe6e9cbe03","GHE you're a fag. Learn it, know it!",1,0,1,0,1,1
"0382df28aff2387b","First of all, there's no need at all to apologise about discussing your dispute here. Secondly, I think it would be a good idea (or actually an essential step in solving the dispute) to back off from this for a few days, maybe even a week. As you've been back-and-forthing for months already, another week can't possibly hurt. You'll find that walking away and editing some articles unconnected with farming or with animal welfare will help put this whole hill of beans into its true perspective. It will give us time to find other, better (or at least more widely acceptable) images to use. After I am ready I will start a new section in article talk where we can take this matter forward and arrive at a solution we can all live with. How does that sound?",0,0,0,0,0,0
"0382f1ce0855c5e1","""
There appear to be no serious objections to the changes that I made, I think from this point on, you're good to go. If I can be of any further service, don't hesitate to contact me -) אמר  (/AMA) """,0,0,0,0,0,0
"038327604e7dece8","Just a thought. 

Hey Jeremy,
Why don't you wash your vagina? Why do you insist on letting it smell like a musty pile of tuna? I'm tired of smelling it babe when we make love. I do you doggy style and the smell just pierces my nostrils. I have to turn away it disgust me so much. Also, wipe your ass a little better. I'm getting shit on my dick, and tht's fucking gross, you cunt.",1,0,1,0,0,0
"0384515afa407869","""

HEY!!!! What the HECK do you think """"Watch this page"""" means?! I didn't have anything with the recent vandalism and personel attacks on my account. Guess what? I am just here to freaking edit stuff in a good way. when you idiots screw it up by blaming me for something I didn't do, i get pissed! Now what the hell is going on here?!?!""",1,0,0,0,0,0
"0385a6802aa15cdf","""
I agree. Some of the speculations need to be trimmed down and attributed. I'm removing the second section on Moore's law, as it seems especially speculative (I've no idea where those numbers are from). Moore's law itself is too significant to cut out entirely, but I'll try to ground it more in reality. I'll look for some sources for the bits in the """"Singularity technologies"""" heading. As for the article being """"uncritical"""", I'm just not seeing it. There's decent-sized section of attributed criticisms. —  03:16, 23 Nov 2004 (UTC)""",0,0,0,0,0,0
"038681c962c749a2","""

""""Apparently, you don't realize that your colllege operates under 3 small digits. If those are blocked, you are gone for good. Also, I will not bother agruing with you on your opinions, not like I can change them, but you are a troll, a sockpuppeter, and a vandalizer. If it takes a block of 205.189.25.*, because we have had nothing but trolling from that college, that that is what it takes. Daedalus (talk)  """" ... are u sure about that?""",0,0,0,0,0,0
"0387e49127fa92ec","References in the talk",0,0,0,0,0,0
"038947bbf889cb2a","Fuck you both, I'm not interested in what either of you think. ,",1,0,1,0,1,0
"0389ade9cabebb7c","Hi. I see that you blanked The Gay article, but only administrators are actually able to delete pages. It is best to let the delete tags stand. Also, if you want to make further experiments there is a sandbox where tests and experiments are encouraged. Have a look at the welcome page for information about contributing to the encyclopedia. Thanks.",0,0,0,0,0,0
"0389faad1e7b9d3f","""

 Silly details 

""""Sihanouk continued to live in luxury in Cambodia after he resigned. He was provided with an air-conditioned residence and complained in his memoirs from the period about running low on rum for his bananes flambles desert.""""  That second sentence adds nothing to the article, and actually sounds a bit silly.  So his luxury residence was air-conditioned - so what?  He ran out of rum for desert - come on.... this is an encyclopedia.  Silly details like this have no part in a biographical article.  """,0,0,0,0,0,0
